event_id,user_id,session_id,listing_id,event_time,device_type,traffic_source,room_type,city,price,price_log,demand_score,availability_ratio,impression,click,detail_view,save,contact
15980,30736,940442,32865017,2025-03-19 04:18:00,mobile,organic,Private room,Queens,33,3.5263605246161616,2.22,0.5178082191780822,1,0,0,0,0
15981,66623,360166,28565575,2025-03-11 17:48:00,desktop,organic,Entire home/apt,Brooklyn,160,5.081404364984463,52.36,0.1315068493150684,1,1,0,0,0
15982,69434,523864,9856683,2025-02-13 04:02:00,desktop,organic,Entire home/apt,Manhattan,90,4.51085950651685,0.36,0.0,1,1,1,0,0
15983,21109,519813,6019386,2025-03-10 05:11:00,desktop,direct,Entire home/apt,Manhattan,85,4.454347296253507,6.84,0.2465753424657534,1,1,0,0,0
15984,98979,949943,12099852,2025-03-24 10:52:00,desktop,direct,Entire home/apt,Queens,165,5.111987788356544,0.0,0.0,1,1,1,1,1
15985,81185,789445,9864199,2025-02-21 01:27:00,mobile,organic,Entire home/apt,Manhattan,275,5.62040086571715,0.0,0.0,1,0,0,0,0
15986,54741,753445,2897507,2025-01-14 11:33:00,mobile,paid,Private room,Brooklyn,40,3.713572066704308,8.0,0.6054794520547945,1,0,0,0,0
15987,69056,980019,18240632,2025-02-19 02:23:00,desktop,direct,Private room,Bronx,75,4.330733340286331,0.33,0.3534246575342465,1,0,0,0,0
15988,96928,917909,28486770,2025-03-12 09:58:00,mobile,email,Entire home/apt,Brooklyn,220,5.3981627015177525,0.96,0.0438356164383561,1,0,0,0,0
15989,71108,262729,628078,2025-01-02 11:12:00,mobile,organic,Entire home/apt,Manhattan,105,4.663439094112067,0.42,0.0,1,0,0,0,0
15990,82853,414851,29966943,2025-03-30 12:55:00,mobile,organic,Entire home/apt,Bronx,98,4.59511985013459,133.8,0.8958904109589041,1,1,0,0,0
15991,67937,972649,602142,2025-02-14 10:20:00,mobile,paid,Entire home/apt,Brooklyn,260,5.564520407322694,0.35,0.0,1,1,1,1,1
15992,86567,576693,30739597,2025-01-20 00:06:00,tablet,organic,Private room,Brooklyn,48,3.8918202981106265,26.65,0.0931506849315068,1,0,0,0,0
15993,89499,286528,14518257,2025-01-31 22:12:00,mobile,direct,Shared room,Brooklyn,400,5.993961427306569,0.12,0.9972602739726028,1,0,0,0,0
15994,42003,718198,28215809,2025-03-04 03:00:00,tablet,organic,Private room,Manhattan,62,4.143134726391533,0.45,0.726027397260274,1,0,0,0,0
15995,68749,690893,19474652,2025-03-12 21:53:00,desktop,email,Private room,Manhattan,85,4.454347296253507,35.38,0.9835616438356164,1,1,1,1,1
15996,15508,723089,263005,2025-03-14 15:08:00,mobile,organic,Entire home/apt,Brooklyn,145,4.983606621708336,132.0,0.0410958904109589,1,1,0,0,0
15997,47785,296712,10473730,2025-01-26 09:47:00,mobile,organic,Private room,Brooklyn,55,4.02535169073515,0.27,0.0,1,1,1,1,1
15998,71155,152905,774899,2025-03-15 08:48:00,mobile,organic,Shared room,Manhattan,350,5.860786223465865,2.21,0.0,1,0,0,0,0
15999,83658,251491,20650014,2025-03-04 09:34:00,mobile,email,Entire home/apt,Manhattan,220,5.3981627015177525,59.4,0.2493150684931507,1,1,1,0,0
16000,34509,465652,17489509,2025-03-25 06:32:00,desktop,organic,Entire home/apt,Brooklyn,150,5.017279836814924,489.9,0.0876712328767123,1,1,1,1,1
16001,35497,150999,30497529,2025-02-22 08:41:00,mobile,direct,Entire home/apt,Manhattan,100,4.61512051684126,22.8,0.2191780821917808,1,1,1,1,0
16002,24418,471788,20165947,2025-03-01 02:42:00,mobile,organic,Private room,Brooklyn,50,3.9318256327243257,0.04,0.0,1,0,0,0,0
16003,69383,158921,4454122,2025-02-21 13:47:00,desktop,paid,Entire home/apt,Manhattan,115,4.7535901911063645,126.84,0.136986301369863,1,1,1,1,1
16004,53159,938156,35607932,2025-03-30 21:46:00,mobile,email,Private room,Manhattan,125,4.836281906951478,0.0,0.2054794520547945,1,1,1,1,1
16005,79598,254421,8689608,2025-02-16 11:00:00,mobile,paid,Private room,Manhattan,100,4.61512051684126,470.12,0.1205479452054794,1,0,0,0,0
16006,56814,262699,13083020,2025-02-08 01:14:00,mobile,organic,Private room,Brooklyn,50,3.9318256327243257,0.44,0.0,1,1,1,0,1
16007,82884,543351,10043064,2025-02-02 03:35:00,desktop,direct,Entire home/apt,Manhattan,150,5.017279836814924,0.1,0.0,1,1,1,0,1
16008,17945,729026,16055506,2025-01-30 03:55:00,mobile,paid,Entire home/apt,Queens,86,4.465908118654584,198.9,0.4082191780821917,1,1,1,1,1
16009,11493,860146,1065138,2025-02-14 19:18:00,desktop,direct,Private room,Brooklyn,50,3.9318256327243257,0.16,0.0,1,0,0,0,0
16010,71517,656552,16017948,2025-01-05 00:41:00,mobile,organic,Private room,Brooklyn,49,3.912023005428146,10.62,0.2465753424657534,1,1,1,1,1
16011,88235,596149,1582540,2025-01-14 09:35:00,desktop,organic,Entire home/apt,Manhattan,90,4.51085950651685,0.08,0.0,1,1,1,1,1
16012,93517,366791,19820148,2025-03-27 06:01:00,mobile,organic,Private room,Manhattan,120,4.795790545596741,0.04,0.0,1,0,0,0,0
16013,45196,130627,13635848,2025-02-16 02:04:00,tablet,email,Private room,Brooklyn,90,4.51085950651685,0.0,0.0,1,0,0,0,0
16014,21187,697364,23727037,2025-03-18 11:43:00,desktop,organic,Entire home/apt,Brooklyn,135,4.912654885736052,57.46,0.0794520547945205,1,0,0,0,0
16015,26696,846971,7433174,2025-03-17 13:47:00,mobile,organic,Private room,Queens,109,4.700480365792417,0.08,1.0,1,0,0,0,0
16016,86170,804638,17512282,2025-01-25 11:05:00,desktop,organic,Entire home/apt,Manhattan,150,5.017279836814924,0.04,1.0,1,1,1,1,0
16017,49454,984392,22795221,2025-01-31 11:08:00,mobile,organic,Entire home/apt,Manhattan,1500,7.313886831633462,0.0,0.0,1,1,1,1,0
16018,75539,672166,454929,2025-02-10 10:02:00,desktop,direct,Entire home/apt,Manhattan,239,5.480638923341991,89.11,0.2136986301369863,1,1,0,0,0
16019,51845,609661,8630560,2025-01-25 15:47:00,desktop,paid,Entire home/apt,Manhattan,220,5.3981627015177525,1.12,0.010958904109589,1,1,1,1,1
16020,22380,451454,21661235,2025-02-03 00:41:00,mobile,organic,Private room,Brooklyn,50,3.9318256327243257,1.98,0.0136986301369863,1,0,0,0,0
16021,31602,113300,31852940,2025-02-27 12:19:00,mobile,email,Private room,Manhattan,84,4.442651256490317,0.0,0.0,1,1,0,0,0
16022,77916,817622,7339802,2025-03-31 16:09:00,desktop,email,Entire home/apt,Manhattan,100,4.61512051684126,4.06,0.0,1,1,1,1,1
16023,27619,211562,34272580,2025-01-27 09:57:00,mobile,organic,Entire home/apt,Brooklyn,140,4.948759890378168,0.0,0.2,1,0,0,0,0
16024,83298,328984,29186254,2025-01-19 16:09:00,desktop,paid,Entire home/apt,Manhattan,225,5.420534999272286,12.96,0.4904109589041096,1,1,1,0,1
16025,37854,183534,35741268,2025-02-20 09:39:00,desktop,direct,Entire home/apt,Manhattan,380,5.942799375126701,0.0,0.0054794520547945,1,0,0,0,0
16026,55682,700460,36417250,2025-03-05 00:38:00,mobile,direct,Entire home/apt,Manhattan,369,5.91350300563827,0.0,0.010958904109589,1,0,0,0,0
16027,21225,198402,32466156,2025-02-08 12:46:00,mobile,direct,Entire home/apt,Manhattan,192,5.262690188904886,0.0,0.9945205479452056,1,0,0,0,0
16028,67083,789634,30793033,2025-01-16 02:25:00,desktop,organic,Entire home/apt,Queens,66,4.204692619390966,12.24,0.5095890410958904,1,1,1,1,1
16029,55628,529459,10709249,2025-03-24 04:38:00,mobile,organic,Entire home/apt,Brooklyn,155,5.049856007249537,583.44,0.6109589041095891,1,1,1,1,1
16030,45171,785290,1112407,2025-02-16 08:34:00,desktop,organic,Entire home/apt,Manhattan,158,5.068904202220232,18.13,0.8602739726027397,1,0,0,0,0
16031,48789,824153,35998467,2025-01-29 12:07:00,desktop,direct,Private room,Manhattan,60,4.110873864173311,0.0,0.4931506849315068,1,1,1,0,0
16032,66572,636854,31039678,2025-01-14 18:22:00,desktop,organic,Entire home/apt,Queens,120,4.795790545596741,0.43,0.8301369863013699,1,0,0,0,0
16033,88019,983380,14340033,2025-02-25 02:12:00,mobile,organic,Entire home/apt,Manhattan,425,6.054439346269371,0.0,0.9945205479452056,1,1,1,1,1
16034,77905,376260,17892114,2025-03-05 22:21:00,desktop,direct,Private room,Manhattan,95,4.564348191467836,148.18,0.2356164383561644,1,1,1,1,1
16035,12467,655795,21964623,2025-02-04 09:12:00,desktop,paid,Entire home/apt,Brooklyn,90,4.51085950651685,0.36,0.3178082191780822,1,0,0,0,0
16036,42241,218162,32831206,2025-02-04 05:07:00,desktop,organic,Private room,Manhattan,99,4.605170185988092,6.76,0.8712328767123287,1,1,1,0,0
16037,52894,133003,20173308,2025-03-26 11:00:00,desktop,organic,Private room,Queens,55,4.02535169073515,316.48,0.6794520547945205,1,1,0,0,0
16038,89143,760113,26050704,2025-01-14 19:27:00,mobile,organic,Private room,Brooklyn,95,4.564348191467836,0.0,0.0,1,0,0,0,0
16039,44027,431843,32446696,2025-03-17 17:14:00,tablet,organic,Entire home/apt,Manhattan,180,5.198497031265826,63.75,0.7698630136986301,1,1,0,0,0
16040,44822,912988,32495242,2025-03-30 17:20:00,mobile,organic,Entire home/apt,Brooklyn,150,5.017279836814924,1.0,0.4,1,0,0,0,0
16041,26917,959079,33880820,2025-01-23 00:02:00,tablet,paid,Private room,Brooklyn,65,4.189654742026425,0.67,0.0465753424657534,1,0,0,0,0
16042,27907,229837,16161888,2025-02-13 16:46:00,mobile,organic,Entire home/apt,Brooklyn,129,4.867534450455582,170.82,0.2246575342465753,1,0,0,0,0
16043,53146,288381,1521335,2025-03-19 18:11:00,desktop,paid,Private room,Brooklyn,45,3.828641396489095,0.1,0.0,1,0,0,0,0
16044,95377,895823,14283546,2025-02-04 11:11:00,mobile,organic,Private room,Brooklyn,50,3.9318256327243257,281.0,0.0,1,1,1,1,1
16045,45357,533683,35281731,2025-03-21 07:04:00,mobile,direct,Entire home/apt,Brooklyn,399,5.991464547107982,0.0,0.1835616438356164,1,1,1,0,0
16046,47187,876775,18946105,2025-01-14 19:19:00,mobile,organic,Entire home/apt,Brooklyn,200,5.303304908059076,274.40000000000003,0.1917808219178082,1,1,1,1,1
16047,82628,296036,9777504,2025-01-22 03:29:00,mobile,organic,Entire home/apt,Brooklyn,325,5.786897381366708,128.02,0.4904109589041096,1,1,1,1,0
16048,49512,829704,21816519,2025-02-26 10:39:00,desktop,direct,Entire home/apt,Manhattan,175,5.170483995038151,19.57,0.0,1,1,0,0,0
16049,95656,962113,10273251,2025-01-16 01:57:00,mobile,paid,Entire home/apt,Brooklyn,120,4.795790545596741,147.84,0.0027397260273972,1,1,1,1,1
16050,59224,492039,27409329,2025-01-18 18:11:00,mobile,organic,Private room,Manhattan,90,4.51085950651685,129.2,0.4876712328767123,1,1,0,0,0
16051,94807,228518,12325036,2025-01-15 00:31:00,mobile,direct,Private room,Brooklyn,45,3.828641396489095,31.85,0.2438356164383561,1,1,1,1,0
16052,56468,764369,14181211,2025-01-14 23:54:00,desktop,organic,Entire home/apt,Queens,120,4.795790545596741,1568.94,0.1945205479452054,1,1,1,1,0
16053,15357,198356,9920607,2025-02-04 00:04:00,tablet,paid,Entire home/apt,Manhattan,200,5.303304908059076,0.0,0.0,1,0,0,0,0
16054,76881,209525,31067269,2025-02-10 14:49:00,desktop,organic,Private room,Manhattan,125,4.836281906951478,0.6,0.0,1,1,1,0,1
16055,19978,236458,30014866,2025-02-23 23:36:00,tablet,organic,Private room,Queens,85,4.454347296253507,45.0,0.9945205479452056,1,1,1,1,0
16056,23616,309611,36437317,2025-02-14 01:51:00,mobile,direct,Private room,Queens,49,3.912023005428146,0.0,0.9342465753424658,1,1,1,0,0
16057,84759,372054,35763026,2025-01-27 02:11:00,tablet,organic,Private room,Queens,65,4.189654742026425,9.0,0.9506849315068492,1,1,1,1,1
16058,19422,533338,30063499,2025-01-27 06:07:00,mobile,organic,Private room,Queens,66,4.204692619390966,51.87,0.8547945205479452,1,0,0,0,0
16059,18602,911838,17937309,2025-02-17 10:04:00,mobile,organic,Entire home/apt,Brooklyn,150,5.017279836814924,5.28,0.0,1,1,0,0,0
16060,20497,267312,361803,2025-02-22 19:16:00,tablet,paid,Shared room,Manhattan,115,4.7535901911063645,1.6800000000000002,0.0,1,1,1,1,1
16061,60971,793401,24721548,2025-02-15 12:22:00,mobile,email,Shared room,Queens,38,3.6635616461296463,0.0,0.0,1,0,0,0,0
16062,99133,315090,683681,2025-03-31 22:02:00,mobile,paid,Entire home/apt,Manhattan,179,5.19295685089021,17.02,0.7780821917808219,1,1,1,1,1
16063,57229,659641,34790450,2025-03-19 09:42:00,desktop,paid,Entire home/apt,Manhattan,500,6.2166061010848646,74.03,0.8712328767123287,1,1,0,0,0
16064,78628,245246,18197137,2025-02-05 11:17:00,desktop,organic,Entire home/apt,Queens,80,4.394449154672439,1.89,0.8328767123287671,1,1,1,1,1
16065,64441,251885,19910558,2025-03-26 09:00:00,mobile,organic,Entire home/apt,Brooklyn,83,4.430816798843313,0.0,0.0,1,1,0,0,0
16066,78127,459633,21380140,2025-02-25 09:54:00,mobile,paid,Private room,Queens,35,3.58351893845611,4.88,0.1041095890410958,1,1,1,0,1
16067,66735,633244,6433445,2025-01-12 08:16:00,tablet,organic,Entire home/apt,Brooklyn,145,4.983606621708336,5.78,0.0410958904109589,1,0,0,0,0
16068,84389,425118,34453830,2025-01-02 10:35:00,mobile,organic,Private room,Manhattan,100,4.61512051684126,0.0,0.7013698630136986,1,1,0,0,0
16069,68700,143513,35280902,2025-02-18 22:16:00,desktop,direct,Entire home/apt,Manhattan,130,4.875197323201151,0.0,0.4,1,1,0,0,0
16070,29476,657537,28078309,2025-03-22 22:22:00,mobile,direct,Private room,Manhattan,65,4.189654742026425,0.0,0.9945205479452056,1,1,1,0,1
16071,82597,675847,14095224,2025-02-12 23:01:00,mobile,organic,Private room,Manhattan,100,4.61512051684126,0.42,0.4301369863013699,1,0,0,0,0
16072,91697,377182,12602212,2025-03-10 18:26:00,mobile,organic,Private room,Brooklyn,60,4.110873864173311,130.64,0.9945205479452056,1,1,1,1,1
16073,77209,376624,24943768,2025-01-11 08:16:00,mobile,direct,Entire home/apt,Manhattan,150,5.017279836814924,0.81,0.3095890410958904,1,1,1,1,1
16074,73575,628936,1598328,2025-01-09 20:59:00,mobile,direct,Private room,Manhattan,100,4.61512051684126,43.2,0.2136986301369863,1,0,0,0,0
16075,70894,509675,10731317,2025-01-13 15:07:00,mobile,direct,Shared room,Manhattan,40,3.713572066704308,75.60000000000001,0.473972602739726,1,1,1,1,1
16076,88890,509382,21676358,2025-02-13 20:28:00,tablet,organic,Entire home/apt,Brooklyn,90,4.51085950651685,2.59,0.0,1,1,1,0,0
16077,81538,391488,798429,2025-02-06 12:21:00,mobile,organic,Entire home/apt,Manhattan,115,4.7535901911063645,431.52,0.6493150684931507,1,1,1,1,1
16078,17308,241599,9995163,2025-02-23 02:58:00,mobile,paid,Entire home/apt,Brooklyn,113,4.736198448394496,699.4799999999999,0.1726027397260274,1,1,1,1,1
16079,43267,457524,2367089,2025-01-26 05:20:00,desktop,organic,Entire home/apt,Manhattan,155,5.049856007249537,97.5,0.0,1,1,0,0,0
16080,89126,429140,6370032,2025-01-21 02:52:00,mobile,paid,Private room,Manhattan,99,4.605170185988092,47.53,0.2657534246575342,1,0,0,0,0
16081,89265,615775,13633400,2025-01-26 03:48:00,desktop,email,Entire home/apt,Brooklyn,170,5.14166355650266,0.12,0.0,1,1,0,0,0
16082,39224,140269,21609205,2025-03-30 05:20:00,mobile,direct,Private room,Brooklyn,48,3.8918202981106265,557.56,0.6657534246575343,1,1,1,1,1
16083,76423,965345,32747955,2025-03-03 19:14:00,mobile,organic,Private room,Queens,85,4.454347296253507,48.23,0.5698630136986301,1,1,1,1,0
16084,86768,963408,22479006,2025-01-26 17:06:00,desktop,direct,Entire home/apt,Brooklyn,260,5.564520407322694,123.48,0.1260273972602739,1,1,0,0,0
16085,43696,949222,1944155,2025-01-20 19:26:00,mobile,paid,Entire home/apt,Brooklyn,119,4.787491742782046,1.75,0.0,1,1,1,0,0
16086,70312,757358,25011733,2025-02-19 03:26:00,mobile,organic,Entire home/apt,Manhattan,170,5.14166355650266,8.58,0.0657534246575342,1,1,1,1,0
16087,79939,135358,1871311,2025-02-28 18:38:00,mobile,paid,Entire home/apt,Manhattan,200,5.303304908059076,0.54,0.0547945205479452,1,0,0,0,0
16088,24992,148071,24770333,2025-02-16 09:25:00,mobile,organic,Entire home/apt,Manhattan,100,4.61512051684126,0.0,0.0,1,0,0,0,0
16089,17990,911206,5928949,2025-01-16 11:47:00,mobile,organic,Entire home/apt,Manhattan,300,5.707110264748875,0.0,0.0,1,0,0,0,0
16090,71909,756457,1077179,2025-01-06 23:35:00,desktop,direct,Entire home/apt,Manhattan,250,5.525452939131784,6.63,0.8958904109589041,1,1,1,1,1
16091,54215,726086,21325259,2025-03-23 11:46:00,mobile,organic,Entire home/apt,Queens,70,4.262679877041316,203.52,0.3095890410958904,1,1,0,0,0
16092,68998,620302,6290301,2025-03-03 10:47:00,mobile,direct,Entire home/apt,Brooklyn,83,4.430816798843313,16.82,0.6219178082191781,1,0,0,0,0
16093,92544,298749,343276,2025-02-17 10:04:00,mobile,direct,Private room,Manhattan,95,4.564348191467836,139.7,0.1178082191780822,1,1,1,0,1
16094,14344,680460,4814075,2025-03-31 06:03:00,mobile,organic,Private room,Manhattan,100,4.61512051684126,0.0,0.0,1,0,0,0,0
16095,61523,156488,16405126,2025-01-28 21:42:00,mobile,organic,Entire home/apt,Brooklyn,114,4.74493212836325,59.04,0.0,1,1,1,1,0
16096,31083,337864,30314819,2025-02-07 11:29:00,mobile,paid,Private room,Brooklyn,120,4.795790545596741,0.0,1.0,1,0,0,0,0
16097,34634,987508,34688735,2025-02-28 19:39:00,mobile,organic,Private room,Queens,99,4.605170185988092,4.0,0.2465753424657534,1,0,0,0,0
16098,15116,275877,15100256,2025-02-26 17:16:00,desktop,paid,Private room,Manhattan,110,4.709530201312334,49.61,0.2438356164383561,1,1,1,1,1
16099,69660,722909,5943770,2025-02-01 13:49:00,mobile,organic,Private room,Manhattan,60,4.110873864173311,0.02,0.0,1,0,0,0,0
16100,72781,409455,20605308,2025-01-12 18:15:00,mobile,organic,Entire home/apt,Manhattan,180,5.198497031265826,14.22,0.0,1,1,1,1,1
16101,51646,314359,31284078,2025-02-27 12:32:00,desktop,organic,Private room,Manhattan,90,4.51085950651685,0.16,0.0,1,0,0,0,0
16102,99547,303629,22122388,2025-03-07 11:20:00,desktop,organic,Entire home/apt,Staten Island,149,5.010635294096256,1.02,0.96986301369863,1,1,0,0,0
16103,14610,143410,23218152,2025-02-05 02:14:00,mobile,organic,Private room,Brooklyn,80,4.394449154672439,0.0,0.0,1,0,0,0,0
16104,59684,221938,30388383,2025-01-18 08:21:00,mobile,direct,Entire home/apt,Manhattan,291,5.676753802268282,0.0,0.5178082191780822,1,1,0,0,0
16105,70519,851268,9049607,2025-03-04 06:15:00,mobile,organic,Private room,Brooklyn,60,4.110873864173311,0.52,0.0,1,0,0,0,0
16106,71248,326879,18926057,2025-03-03 17:33:00,desktop,organic,Private room,Brooklyn,51,3.951243718581428,60.45,0.7561643835616438,1,1,1,1,0
16107,47265,911450,2100887,2025-03-22 00:56:00,mobile,organic,Entire home/apt,Manhattan,375,5.929589143389895,0.6000000000000001,0.0,1,0,0,0,0
16108,13852,370944,4439602,2025-02-27 08:14:00,mobile,direct,Private room,Manhattan,100,4.61512051684126,6.1,0.547945205479452,1,1,1,0,1
16109,29788,628072,24537721,2025-03-22 14:20:00,mobile,paid,Entire home/apt,Manhattan,255,5.545177444479562,0.0,0.810958904109589,1,0,0,0,0
16110,94575,286836,9966717,2025-01-30 09:59:00,mobile,organic,Private room,Brooklyn,49,3.912023005428146,0.1,0.0,1,0,0,0,0
16111,17724,263462,16099007,2025-02-27 23:49:00,mobile,organic,Private room,Queens,85,4.454347296253507,106.02,0.8383561643835616,1,1,1,1,1
16112,59725,840137,11147993,2025-03-09 07:11:00,mobile,organic,Entire home/apt,Bronx,85,4.454347296253507,570.36,0.8328767123287671,1,1,1,1,1
16113,60717,560696,27622210,2025-01-07 21:39:00,mobile,email,Entire home/apt,Brooklyn,180,5.198497031265826,43.56,0.2684931506849315,1,1,0,0,0
16114,56026,305742,35447709,2025-01-03 19:36:00,mobile,organic,Private room,Manhattan,89,4.499809670330265,0.0,0.9863013698630136,1,0,0,0,0
16115,19997,605172,15495356,2025-02-11 01:11:00,desktop,organic,Private room,Brooklyn,80,4.394449154672439,1.2000000000000002,0.0,1,0,0,0,0
16116,59588,852491,1171674,2025-02-12 22:47:00,mobile,organic,Entire home/apt,Manhattan,225,5.420534999272286,248.88,0.0273972602739726,1,1,1,1,0
16117,20695,499820,6185880,2025-02-13 01:51:00,desktop,organic,Entire home/apt,Manhattan,200,5.303304908059076,0.08,0.5808219178082191,1,0,0,0,0
16118,53422,568401,807882,2025-03-06 14:42:00,tablet,organic,Entire home/apt,Brooklyn,149,5.010635294096256,0.01,0.0,1,0,0,0,0
16119,79125,322548,28222827,2025-01-19 23:43:00,desktop,email,Private room,Manhattan,75,4.330733340286331,2.55,0.9643835616438357,1,1,1,0,1
16120,73442,541801,26858196,2025-02-15 10:01:00,tablet,direct,Private room,Brooklyn,75,4.330733340286331,40.260000000000005,0.8712328767123287,1,1,1,1,1
16121,11398,664695,19968961,2025-01-27 14:16:00,mobile,direct,Private room,Manhattan,110,4.709530201312334,0.0,0.0,1,1,1,0,0
16122,83227,757498,31147386,2025-01-10 07:58:00,mobile,email,Entire home/apt,Brooklyn,52,3.970291913552122,0.3,0.0,1,0,0,0,0
16123,58500,174016,11554255,2025-02-21 20:29:00,mobile,paid,Private room,Queens,40,3.713572066704308,3.63,0.8712328767123287,1,1,1,1,1
16124,86479,319929,31314329,2025-03-29 05:42:00,mobile,organic,Private room,Bronx,50,3.9318256327243257,0.0,0.0,1,0,0,0,0
16125,89462,695939,34742861,2025-02-12 13:35:00,mobile,organic,Entire home/apt,Brooklyn,85,4.454347296253507,9.0,0.2356164383561644,1,1,1,1,1
16126,70273,398256,5642982,2025-01-19 09:36:00,desktop,organic,Private room,Manhattan,82,4.418840607796598,3.52,0.9972602739726028,1,0,0,0,0
16127,55817,484532,35674837,2025-01-19 18:57:00,desktop,direct,Shared room,Manhattan,60,4.110873864173311,25.0,0.0027397260273972,1,1,1,0,0
16128,71171,778892,32721182,2025-01-21 16:58:00,mobile,paid,Entire home/apt,Brooklyn,375,5.929589143389895,4.0,0.663013698630137,1,1,1,1,1
16129,22113,500897,1560408,2025-03-01 03:29:00,tablet,email,Entire home/apt,Brooklyn,280,5.638354669333745,219.48,0.9835616438356164,1,1,0,0,0
16130,40134,694510,9884725,2025-02-09 18:08:00,desktop,direct,Entire home/apt,Manhattan,180,5.198497031265826,0.0,0.0,1,1,1,1,1
16131,13266,401611,21715655,2025-01-15 00:48:00,mobile,paid,Entire home/apt,Brooklyn,125,4.836281906951478,278.32,0.2273972602739726,1,1,1,1,0
16132,16408,212321,21203545,2025-03-11 01:23:00,tablet,organic,Entire home/apt,Manhattan,129,4.867534450455582,0.2,0.0,1,1,0,0,0
16133,24842,282854,25814039,2025-02-17 12:22:00,mobile,organic,Entire home/apt,Manhattan,125,4.836281906951478,185.71,0.0054794520547945,1,1,1,1,1
16134,21136,243907,2863408,2025-01-13 14:29:00,desktop,organic,Entire home/apt,Manhattan,103,4.6443908991413725,0.18,0.9205479452054794,1,0,0,0,0
16135,13497,735437,33986797,2025-03-29 02:20:00,mobile,organic,Private room,Queens,150,5.017279836814924,0.4,0.0,1,0,0,0,0
16136,71415,377425,16584033,2025-03-13 16:59:00,desktop,organic,Entire home/apt,Brooklyn,95,4.564348191467836,0.0,0.4273972602739726,1,1,1,0,0
16137,31340,706431,26238688,2025-03-11 16:06:00,mobile,organic,Entire home/apt,Queens,60,4.110873864173311,0.8999999999999999,0.010958904109589,1,1,1,1,1
16138,44742,914658,3602534,2025-01-06 10:35:00,mobile,organic,Private room,Manhattan,145,4.983606621708336,71.36999999999999,0.7041095890410959,1,0,0,0,0
16139,84781,471458,16917225,2025-01-07 12:15:00,mobile,organic,Private room,Manhattan,91,4.5217885770490405,91.14,0.3041095890410959,1,1,1,1,1
16140,99662,822417,13417071,2025-03-29 04:07:00,desktop,organic,Entire home/apt,Brooklyn,92,4.532599493153256,8.5,0.3095890410958904,1,1,1,1,0
16141,78070,347414,4401193,2025-03-01 09:11:00,desktop,organic,Entire home/apt,Manhattan,130,4.875197323201151,0.28,0.0,1,0,0,0,0
16142,66725,138816,17943407,2025-01-22 21:31:00,desktop,organic,Entire home/apt,Manhattan,110,4.709530201312334,1.38,0.1424657534246575,1,0,0,0,0
16143,57018,137912,22420010,2025-01-26 15:59:00,desktop,paid,Entire home/apt,Manhattan,499,6.214608098422191,10.92,0.8164383561643835,1,1,0,0,0
16144,45985,563524,22446568,2025-03-19 12:43:00,mobile,organic,Entire home/apt,Manhattan,199,5.298317366548036,23.94,0.0273972602739726,1,0,0,0,0
16145,94255,958275,737126,2025-02-07 18:35:00,tablet,email,Shared room,Brooklyn,195,5.278114659230517,78.4,0.9972602739726028,1,1,0,0,0
16146,63828,655298,35222046,2025-03-08 00:47:00,mobile,organic,Entire home/apt,Brooklyn,120,4.795790545596741,0.0,0.210958904109589,1,0,0,0,0
16147,70341,308658,26739075,2025-01-29 05:22:00,desktop,organic,Shared room,Brooklyn,36,3.610917912644224,27.54,1.0,1,1,1,1,1
16148,65547,503500,7122067,2025-02-06 17:10:00,desktop,organic,Private room,Manhattan,90,4.51085950651685,0.0,0.0,1,1,1,0,0
16149,99249,702479,13275896,2025-03-28 01:03:00,desktop,organic,Private room,Manhattan,110,4.709530201312334,0.48,0.0,1,1,1,1,0
16150,55982,231808,9461660,2025-01-27 09:41:00,desktop,organic,Private room,Manhattan,90,4.51085950651685,0.0,0.0,1,1,1,0,0
16151,94077,599857,9313758,2025-01-02 18:04:00,mobile,direct,Private room,Brooklyn,57,4.060443010546419,2.2,0.0,1,1,1,0,1
16152,89712,129594,13952801,2025-03-20 14:36:00,mobile,organic,Private room,Brooklyn,25,3.258096538021482,0.12,0.0,1,0,0,0,0
16153,29075,733181,26837834,2025-03-23 01:49:00,mobile,paid,Private room,Manhattan,90,4.51085950651685,36.4,0.7753424657534247,1,1,1,0,0
16154,29726,162238,22543433,2025-02-17 01:16:00,desktop,direct,Entire home/apt,Brooklyn,350,5.860786223465865,2.58,0.273972602739726,1,1,1,0,0
16155,11555,362054,202273,2025-02-02 11:38:00,desktop,email,Private room,Brooklyn,67,4.219507705176107,54.72,0.0,1,1,1,0,1
16156,26659,713186,9051763,2025-03-16 14:31:00,mobile,organic,Private room,Brooklyn,57,4.060443010546419,5.18,0.5917808219178082,1,1,1,0,0
16157,40966,750645,21051477,2025-03-21 08:18:00,desktop,organic,Private room,Brooklyn,30,3.4339872044851463,0.0,0.4767123287671233,1,0,0,0,0
16158,35923,475731,17828438,2025-03-17 20:29:00,mobile,organic,Private room,Manhattan,100,4.61512051684126,157.74,0.073972602739726,1,1,1,1,1
16159,78625,330409,6052129,2025-03-04 19:06:00,desktop,organic,Entire home/apt,Manhattan,149,5.010635294096256,3.92,0.0,1,0,0,0,0
16160,90279,247316,14220422,2025-03-07 07:20:00,mobile,organic,Entire home/apt,Queens,125,4.836281906951478,0.03,0.0,1,0,0,0,0
