session_id,variant,click,detail_view,save,contact
923812,control,1,1,0,0
648334,treatment,0,0,0,0
274359,control,0,0,0,0
383039,control,1,1,0,0
900757,control,1,1,0,0
361406,control,1,0,0,0
985291,control,0,0,0,0
124781,treatment,0,0,0,0
769586,control,0,0,0,0
469641,control,0,0,0,0
513463,control,1,0,0,0
640789,treatment,0,0,0,0
282751,treatment,0,0,0,0
202155,control,1,1,0,0
136529,treatment,0,0,0,0
831988,treatment,0,0,0,0
908306,control,0,0,0,0
532355,treatment,0,0,0,0
572344,treatment,0,0,0,0
355410,treatment,1,1,0,0
127277,control,0,0,0,0
400615,control,1,0,0,0
612540,control,0,0,0,0
273080,treatment,1,1,1,0
785242,treatment,1,1,0,0
196867,control,0,0,0,0
168536,control,1,0,0,0
819855,control,1,1,0,0
861086,treatment,1,1,0,0
236587,treatment,1,1,1,0
544593,treatment,1,1,0,0
143147,treatment,0,0,0,0
338673,treatment,0,0,0,0
112719,control,1,0,0,0
348753,control,1,1,0,0
977074,control,0,0,0,0
784399,treatment,1,0,0,0
825758,control,1,0,0,0
274132,control,1,0,0,0
456898,control,1,0,0,0
309562,control,1,1,0,0
996578,treatment,0,0,0,0
331372,control,1,1,0,0
199378,control,1,1,0,1
193074,treatment,1,0,0,0
868042,control,1,1,0,0
995631,treatment,1,1,0,0
330242,treatment,1,1,0,0
824678,treatment,1,1,1,0
274164,treatment,0,0,0,0
977736,control,0,0,0,0
644693,treatment,0,0,0,0
245088,control,0,0,0,0
819832,control,1,1,0,0
961330,control,1,1,0,1
464631,control,0,0,0,0
467917,treatment,1,1,0,0
113115,control,1,0,0,0
379118,treatment,1,1,0,0
434871,control,1,1,0,0
685123,control,1,0,0,0
888656,treatment,1,1,0,0
320346,control,0,0,0,0
489901,treatment,1,0,0,0
891765,control,1,1,1,0
820166,control,1,1,0,0
949671,control,1,1,0,0
475471,treatment,1,1,1,0
728725,control,0,0,0,0
782575,control,0,0,0,0
547213,control,0,0,0,0
748784,treatment,1,0,0,0
406372,treatment,1,1,0,0
498120,treatment,0,0,0,0
760258,control,1,1,0,0
544863,treatment,1,1,0,0
322388,treatment,1,0,0,0
196309,treatment,0,0,0,0
485188,treatment,0,0,0,0
331859,treatment,1,0,0,0
185521,control,1,1,0,0
898484,treatment,1,1,0,1
988063,treatment,1,1,0,0
295881,control,1,1,0,0
790128,control,0,0,0,0
219943,treatment,1,1,0,1
104572,control,1,1,0,1
131443,treatment,0,0,0,0
106896,control,0,0,0,0
105233,control,1,0,0,0
505860,control,1,1,1,0
524358,control,1,1,0,1
495580,control,1,1,0,0
255579,control,0,0,0,0
662884,treatment,0,0,0,0
363354,treatment,1,1,0,1
639913,control,1,1,0,0
172382,treatment,0,0,0,0
406117,treatment,0,0,0,0
576934,treatment,0,0,0,0
854210,treatment,1,1,1,0
244218,control,0,0,0,0
829129,control,1,1,1,0
232820,control,1,1,0,0
310007,control,1,1,1,0
615356,treatment,0,0,0,0
942021,control,0,0,0,0
172449,control,1,0,0,0
199864,treatment,0,0,0,0
496993,treatment,0,0,0,0
818117,treatment,1,1,0,0
974554,treatment,1,1,0,1
261233,treatment,1,1,0,0
255241,control,1,1,0,0
348326,treatment,1,1,1,0
861520,control,0,0,0,0
374627,treatment,1,0,0,0
533003,treatment,1,1,0,0
707975,treatment,0,0,0,0
623465,control,1,1,0,1
915538,treatment,1,1,0,0
742920,control,1,1,1,0
798075,control,0,0,0,0
538039,treatment,0,0,0,0
285635,control,1,1,0,0
735727,treatment,1,1,0,0
538752,control,1,0,0,0
296489,treatment,1,1,0,0
811663,control,1,1,0,0
616378,treatment,1,0,0,0
525782,treatment,1,0,0,0
727284,treatment,1,1,0,0
286586,control,0,0,0,0
359039,treatment,0,0,0,0
693634,control,0,0,0,0
122485,control,1,1,0,0
625114,control,1,1,1,0
261609,treatment,1,0,0,0
894913,control,0,0,0,0
583891,treatment,0,0,0,0
907413,treatment,1,1,1,1
828572,control,0,0,0,0
786469,treatment,1,1,0,0
299738,control,1,1,0,0
101080,treatment,0,0,0,0
191767,control,0,0,0,0
398020,treatment,1,1,0,0
808281,control,0,0,0,0
252351,control,0,0,0,0
488883,control,0,0,0,0
687901,control,0,0,0,0
114036,control,1,1,0,0
857198,control,1,1,0,0
541680,control,0,0,0,0
386396,treatment,0,0,0,0
888459,treatment,1,0,0,0
815960,treatment,1,1,0,0
972044,treatment,0,0,0,0
197331,treatment,1,0,0,0
275447,treatment,1,1,0,0
470607,control,1,0,0,0
745002,treatment,1,1,1,0
196669,control,0,0,0,0
212955,treatment,1,0,0,0
450353,treatment,1,1,0,0
869399,control,1,1,1,0
573051,treatment,0,0,0,0
380780,control,1,1,0,0
741002,control,1,1,0,0
424041,control,0,0,0,0
553294,treatment,1,1,0,0
543622,treatment,0,0,0,0
617041,treatment,1,1,1,0
290202,control,0,0,0,0
860431,treatment,1,1,0,0
964295,treatment,1,1,1,0
350585,control,1,1,0,0
738143,treatment,1,1,0,1
556978,control,0,0,0,0
388342,control,0,0,0,0
688527,control,0,0,0,0
788483,treatment,1,1,0,0
155450,control,1,1,0,0
994543,control,0,0,0,0
193702,control,1,0,0,0
966358,control,1,1,0,0
158059,control,1,0,0,0
517248,control,1,1,1,0
727358,treatment,1,0,0,0
105258,control,0,0,0,0
317488,treatment,1,1,0,0
767877,treatment,0,0,0,0
866018,control,1,1,0,0
850689,control,0,0,0,0
524351,treatment,1,1,0,0
452151,control,1,1,1,0
138871,control,0,0,0,0
615989,control,1,1,0,0
142642,treatment,1,1,0,0
523860,treatment,0,0,0,0
420934,treatment,0,0,0,0
139956,treatment,0,0,0,0
928911,control,0,0,0,0
104310,control,0,0,0,0
875311,control,0,0,0,0
331913,control,1,1,0,0
174067,control,1,1,0,0
108303,control,0,0,0,0
686109,control,1,1,0,0
431861,control,1,1,0,0
481288,control,1,1,0,0
952451,treatment,1,0,0,0
309369,treatment,0,0,0,0
344811,treatment,1,1,0,0
780816,control,1,1,0,1
414398,control,1,0,0,0
664583,control,1,1,1,0
310243,control,0,0,0,0
533434,control,0,0,0,0
221803,treatment,1,1,0,0
255484,treatment,1,1,0,0
953703,control,0,0,0,0
309262,control,1,0,0,0
107280,control,0,0,0,0
175276,control,1,1,0,1
597613,control,0,0,0,0
850139,control,0,0,0,0
412142,control,0,0,0,0
410196,control,1,1,0,0
887319,control,0,0,0,0
486940,control,1,1,0,0
253963,control,1,1,1,0
895935,treatment,1,1,0,0
922326,control,1,0,0,0
111506,treatment,0,0,0,0
814904,treatment,0,0,0,0
363961,treatment,1,1,0,1
201484,treatment,1,1,1,1
416316,treatment,0,0,0,0
654321,treatment,0,0,0,0
925379,control,1,0,0,0
647539,control,1,0,0,0
965619,treatment,1,1,1,0
639778,treatment,1,0,0,0
663258,treatment,1,1,0,1
220298,treatment,1,1,0,0
521537,treatment,1,1,0,0
259493,treatment,1,1,0,0
841022,treatment,0,0,0,0
863618,treatment,0,0,0,0
813887,treatment,1,0,0,0
283081,treatment,0,0,0,0
726488,treatment,0,0,0,0
258024,treatment,1,1,1,0
176333,control,0,0,0,0
564239,control,0,0,0,0
645754,treatment,1,1,1,1
665591,treatment,1,1,0,0
779223,control,1,1,0,0
532049,control,0,0,0,0
125210,treatment,1,0,0,0
854901,treatment,0,0,0,0
348989,treatment,1,0,0,0
751427,treatment,1,1,0,0
382905,control,0,0,0,0
541393,control,1,0,0,0
855841,control,0,0,0,0
580617,treatment,1,0,0,0
676363,control,1,1,0,0
974758,treatment,1,1,1,0
318266,treatment,1,0,0,0
506863,treatment,0,0,0,0
838608,treatment,1,1,1,0
192205,control,1,1,0,0
285591,treatment,0,0,0,0
885116,control,1,1,0,0
830324,control,1,1,0,0
887865,control,0,0,0,0
718487,control,0,0,0,0
732785,treatment,1,1,0,1
364000,treatment,1,1,0,0
478364,control,0,0,0,0
552609,control,1,1,0,0
958829,treatment,1,1,0,0
801157,treatment,1,1,0,0
667118,control,1,1,0,0
224607,treatment,0,0,0,0
588767,treatment,1,0,0,0
530947,treatment,0,0,0,0
618396,control,1,1,0,0
380023,treatment,1,1,0,0
700891,treatment,1,1,0,0
780024,treatment,1,0,0,0
183848,treatment,1,1,0,0
420526,treatment,1,1,0,0
766788,control,1,1,0,0
588874,treatment,1,1,0,0
713932,treatment,0,0,0,0
183787,treatment,1,1,1,1
607354,control,0,0,0,0
861798,control,0,0,0,0
734779,treatment,1,1,0,1
180563,treatment,1,1,0,0
866923,control,1,1,0,0
846914,treatment,0,0,0,0
677345,control,1,1,0,0
908345,treatment,1,1,1,0
474419,treatment,0,0,0,0
203384,control,1,0,0,0
316765,treatment,0,0,0,0
378996,treatment,0,0,0,0
682272,control,1,0,0,0
390651,treatment,0,0,0,0
272468,control,1,1,0,0
730757,treatment,1,1,0,1
882540,control,1,1,0,0
391869,control,0,0,0,0
125531,control,1,0,0,0
678057,control,1,0,0,0
816396,treatment,1,1,0,0
232757,control,1,1,0,0
477116,control,1,1,0,0
154663,treatment,0,0,0,0
265002,control,1,1,1,0
311609,treatment,1,1,0,0
522546,treatment,0,0,0,0
750130,treatment,1,0,0,0
339005,control,1,1,0,0
462019,control,0,0,0,0
415305,control,1,0,0,0
845143,treatment,1,1,0,0
440744,control,0,0,0,0
743718,control,0,0,0,0
802993,control,1,1,1,0
769832,control,0,0,0,0
591909,treatment,1,1,0,1
470885,treatment,1,1,1,0
696373,treatment,0,0,0,0
462448,treatment,1,1,0,0
713966,control,1,1,0,0
708712,control,0,0,0,0
562277,treatment,0,0,0,0
862966,control,1,1,0,0
171678,control,0,0,0,0
727920,treatment,1,1,0,0
636799,treatment,1,1,0,0
396188,control,1,1,0,0
959295,treatment,1,1,0,0
961560,treatment,1,1,0,0
464673,control,0,0,0,0
277602,treatment,1,1,0,0
197320,control,1,0,0,0
426669,treatment,1,0,0,0
950893,treatment,1,1,0,0
295549,treatment,1,1,1,0
705616,control,0,0,0,0
228743,control,1,1,1,0
260282,control,1,1,0,0
230896,treatment,0,0,0,0
950342,control,0,0,0,0
838632,control,1,1,1,0
862787,control,1,1,0,0
536060,control,1,1,0,0
791075,control,0,0,0,0
513780,treatment,0,0,0,0
858628,control,1,1,0,0
145262,control,0,0,0,0
239675,treatment,0,0,0,0
639224,treatment,0,0,0,0
915001,control,1,1,0,0
575256,control,0,0,0,0
314472,treatment,1,0,0,0
244925,control,0,0,0,0
534184,treatment,0,0,0,0
599328,control,0,0,0,0
907223,control,1,1,1,0
491991,control,0,0,0,0
752092,treatment,1,1,1,0
484812,treatment,1,0,0,0
182419,control,1,1,1,1
667945,treatment,1,1,1,0
530224,control,0,0,0,0
137264,control,1,0,0,0
430654,treatment,0,0,0,0
944461,control,1,1,1,0
122064,treatment,0,0,0,0
297362,treatment,1,0,0,0
197881,treatment,0,0,0,0
620674,treatment,1,0,0,0
339715,control,0,0,0,0
842602,control,0,0,0,0
328559,control,1,1,0,0
717052,control,0,0,0,0
508300,control,0,0,0,0
145841,control,1,1,1,1
794218,treatment,0,0,0,0
380842,control,1,0,0,0
145561,treatment,1,1,0,1
800376,treatment,0,0,0,0
825430,treatment,1,0,0,0
660735,control,1,1,0,0
884097,control,1,1,1,0
346146,control,1,1,0,0
674925,control,1,1,0,0
577679,control,1,1,1,0
579847,treatment,1,1,0,0
189048,control,1,1,0,0
597635,treatment,1,0,0,0
927528,treatment,0,0,0,0
659105,control,0,0,0,0
465686,control,0,0,0,0
920056,treatment,1,0,0,0
817297,control,1,1,0,0
543511,treatment,1,1,0,0
627125,control,1,1,0,0
918552,treatment,0,0,0,0
459364,control,1,1,0,0
394832,control,1,1,1,0
583476,treatment,0,0,0,0
664041,control,0,0,0,0
489974,control,1,0,0,0
266106,control,1,0,0,0
919165,control,0,0,0,0
712534,treatment,1,1,0,0
684195,treatment,1,0,0,0
501977,treatment,0,0,0,0
968549,treatment,1,0,0,0
416858,control,0,0,0,0
488121,control,1,1,0,0
209001,treatment,1,0,0,0
753424,treatment,1,0,0,0
504164,control,1,0,0,0
816710,control,1,0,0,0
342916,control,1,1,0,0
450567,treatment,0,0,0,0
359512,treatment,0,0,0,0
779009,control,1,1,0,0
123855,treatment,1,1,0,0
895335,control,0,0,0,0
391860,control,1,1,0,0
305726,treatment,1,1,0,0
161113,control,1,0,0,0
882510,control,1,1,0,0
181866,treatment,1,0,0,0
812911,treatment,1,1,0,0
212218,treatment,0,0,0,0
555430,control,1,1,0,0
826399,control,1,1,0,0
167888,treatment,1,1,0,0
840055,treatment,0,0,0,0
666239,treatment,0,0,0,0
791554,control,0,0,0,0
290494,control,1,0,0,0
800846,treatment,1,1,1,0
641532,treatment,1,1,0,0
101314,control,1,0,0,0
694378,control,1,1,0,0
723649,control,1,1,0,0
205190,control,1,1,0,0
206425,control,1,1,0,0
488622,control,0,0,0,0
443885,treatment,1,1,0,0
612340,control,1,1,0,1
946662,treatment,1,1,1,1
797489,control,1,1,1,1
566637,treatment,0,0,0,0
265413,control,1,1,0,1
370655,treatment,1,0,0,0
746172,treatment,1,1,0,0
882709,treatment,0,0,0,0
469010,treatment,0,0,0,0
150960,control,1,1,1,1
929855,treatment,1,0,0,0
860764,treatment,0,0,0,0
155379,treatment,0,0,0,0
986352,control,1,1,0,0
685645,treatment,1,0,0,0
727270,control,0,0,0,0
236050,control,1,1,0,0
457431,control,0,0,0,0
169436,control,1,1,0,0
495485,treatment,0,0,0,0
792456,treatment,0,0,0,0
511825,treatment,1,1,0,0
444137,treatment,1,0,0,0
992191,treatment,0,0,0,0
549400,treatment,0,0,0,0
674809,control,1,1,0,0
620244,treatment,1,1,1,0
216143,treatment,0,0,0,0
356464,treatment,1,1,0,1
438688,treatment,1,1,0,1
224774,treatment,1,0,0,0
238781,control,1,1,0,0
650664,control,1,1,0,0
844043,treatment,1,1,0,0
780217,control,1,1,1,0
369609,treatment,1,1,0,1
778950,control,1,0,0,0
891868,control,1,1,1,0
566679,treatment,1,1,0,0
164814,control,1,1,0,0
715337,treatment,1,1,0,0
887247,control,0,0,0,0
675215,control,1,1,0,0
896851,treatment,1,1,0,0
222016,control,0,0,0,0
305978,treatment,1,1,0,0
924476,treatment,0,0,0,0
480625,control,0,0,0,0
421919,treatment,0,0,0,0
152066,treatment,0,0,0,0
795918,control,1,0,0,0
769669,control,1,1,0,0
224681,control,0,0,0,0
110690,treatment,0,0,0,0
991241,treatment,0,0,0,0
333948,treatment,1,1,0,0
887599,treatment,1,1,0,0
786179,treatment,1,1,0,0
108448,treatment,1,1,0,0
254961,treatment,1,1,0,0
626723,control,1,1,0,0
624228,treatment,0,0,0,0
839028,treatment,1,1,0,0
102674,treatment,1,1,0,0
921651,treatment,1,1,1,0
677854,control,0,0,0,0
768114,treatment,1,1,0,0
649666,control,0,0,0,0
601875,treatment,1,0,0,0
764364,control,0,0,0,0
180952,treatment,0,0,0,0
721944,treatment,1,1,0,0
186679,treatment,0,0,0,0
114611,control,1,1,0,0
665745,treatment,1,1,0,0
122427,treatment,1,1,0,0
151704,treatment,1,1,0,0
173879,control,0,0,0,0
512883,treatment,1,1,1,0
188343,control,0,0,0,0
748517,treatment,1,1,0,0
838405,control,1,0,0,0
303134,treatment,1,1,0,0
953365,treatment,1,0,0,0
905628,control,1,1,1,0
526264,control,1,0,0,0
745599,treatment,1,1,0,0
735344,control,1,0,0,0
765028,treatment,1,1,1,0
280496,control,0,0,0,0
263385,control,1,1,0,0
652851,control,1,0,0,0
557217,treatment,1,1,0,0
238578,control,1,1,0,0
821416,treatment,0,0,0,0
953694,treatment,1,1,0,0
481031,control,1,1,0,0
289522,treatment,0,0,0,0
498444,control,0,0,0,0
238359,treatment,1,1,0,0
928867,control,0,0,0,0
367141,control,0,0,0,0
164739,treatment,1,1,0,0
531370,treatment,1,0,0,0
256564,control,1,1,1,1
361737,treatment,0,0,0,0
282206,control,1,1,0,0
516239,treatment,1,1,1,0
546680,treatment,1,0,0,0
875807,control,1,1,0,0
749501,control,0,0,0,0
300529,control,0,0,0,0
737912,control,1,1,0,0
338228,control,1,1,0,0
222428,treatment,1,1,0,0
904861,treatment,1,0,0,0
477501,control,1,1,0,1
466571,treatment,0,0,0,0
213837,treatment,0,0,0,0
421467,treatment,1,1,0,1
159665,treatment,0,0,0,0
327133,treatment,0,0,0,0
243091,control,0,0,0,0
230528,control,1,1,1,0
192844,control,1,1,0,0
306652,control,1,1,0,0
683738,control,1,1,0,1
196674,treatment,0,0,0,0
691469,control,1,1,0,0
889873,treatment,1,1,0,1
756279,control,1,1,0,0
795510,treatment,1,0,0,0
269266,treatment,1,1,0,0
610016,control,1,0,0,0
113710,control,0,0,0,0
161439,treatment,1,1,1,0
460859,control,1,1,0,0
402331,control,0,0,0,0
686025,control,0,0,0,0
842547,treatment,1,1,1,1
786076,treatment,1,1,0,0
659914,treatment,1,1,0,0
721263,treatment,1,1,0,0
732004,treatment,1,1,0,0
143250,treatment,0,0,0,0
168286,treatment,0,0,0,0
696138,control,0,0,0,0
674193,control,1,1,0,0
511086,treatment,1,1,0,0
407457,treatment,0,0,0,0
950391,control,1,1,0,0
132716,control,1,0,0,0
604715,treatment,1,1,0,0
867405,treatment,0,0,0,0
752669,control,0,0,0,0
764992,treatment,0,0,0,0
103371,treatment,0,0,0,0
933772,treatment,0,0,0,0
744248,control,1,1,0,0
901186,control,1,1,1,0
655584,control,0,0,0,0
984138,control,1,0,0,0
932963,treatment,0,0,0,0
606617,control,1,0,0,0
721757,treatment,1,0,0,0
806718,control,0,0,0,0
771643,control,0,0,0,0
732714,treatment,1,1,1,1
245439,treatment,0,0,0,0
118753,control,1,1,0,0
130779,treatment,1,1,0,1
660826,treatment,1,1,0,0
274284,treatment,1,1,0,0
975920,treatment,1,0,0,0
569106,control,1,1,0,0
573853,treatment,1,1,0,0
920291,treatment,0,0,0,0
473982,control,1,1,1,0
189919,control,1,1,0,0
977954,treatment,1,1,1,0
211594,control,1,0,0,0
211925,control,1,1,0,0
461291,treatment,0,0,0,0
515953,control,0,0,0,0
879902,control,1,0,0,0
850237,treatment,1,1,0,1
117261,treatment,1,1,1,0
325879,control,1,1,0,0
401012,treatment,0,0,0,0
237584,treatment,1,1,0,0
842965,treatment,1,1,1,0
578767,control,0,0,0,0
881090,control,1,0,0,0
194019,control,1,0,0,0
920761,treatment,1,1,0,0
449511,treatment,1,1,1,0
273143,treatment,1,1,0,0
151306,treatment,0,0,0,0
605143,treatment,1,1,1,0
378731,control,0,0,0,0
907492,treatment,1,1,0,0
962799,treatment,0,0,0,0
384607,treatment,1,1,0,0
592383,control,1,0,0,0
408892,treatment,1,1,0,0
737920,control,1,0,0,0
195080,control,1,0,0,0
451034,treatment,1,1,1,1
473272,treatment,1,1,0,0
735847,control,0,0,0,0
458426,treatment,0,0,0,0
698549,control,1,0,0,0
940646,control,1,1,0,1
469379,control,0,0,0,0
454094,treatment,0,0,0,0
279403,treatment,0,0,0,0
612310,treatment,1,0,0,0
380840,treatment,1,1,1,0
836309,control,0,0,0,0
927765,control,1,1,1,0
669196,treatment,0,0,0,0
905474,control,1,1,1,0
717894,treatment,1,1,0,0
427250,treatment,1,0,0,0
251771,treatment,0,0,0,0
543868,treatment,1,1,0,1
870567,control,0,0,0,0
197178,control,0,0,0,0
855140,treatment,0,0,0,0
669967,control,1,1,0,0
527996,treatment,1,0,0,0
558722,control,1,0,0,0
695679,control,1,1,1,0
648863,control,0,0,0,0
849780,control,1,1,0,0
867625,treatment,1,1,1,1
801289,control,1,1,0,1
580399,control,0,0,0,0
458410,control,1,1,0,0
325727,control,0,0,0,0
218835,control,1,0,0,0
381230,control,0,0,0,0
683209,treatment,1,1,1,0
785411,treatment,0,0,0,0
101631,treatment,1,1,0,0
847858,treatment,0,0,0,0
592366,control,1,1,1,0
517445,treatment,1,1,1,0
223775,treatment,0,0,0,0
977900,control,0,0,0,0
937203,treatment,1,1,1,0
476624,control,1,1,0,0
249326,control,1,1,0,0
240726,treatment,1,1,0,0
454218,control,1,1,0,0
216051,control,1,1,0,0
473371,control,1,1,0,0
365746,control,0,0,0,0
666106,control,1,1,0,0
455473,treatment,1,1,0,0
862633,treatment,0,0,0,0
599761,treatment,1,0,0,0
913616,control,0,0,0,0
965192,treatment,0,0,0,0
213038,treatment,1,1,0,1
985111,control,0,0,0,0
509622,treatment,1,0,0,0
948971,treatment,0,0,0,0
168208,treatment,0,0,0,0
178106,control,1,1,0,1
527013,control,1,1,1,0
464823,treatment,1,1,1,1
356597,treatment,1,0,0,0
247848,treatment,1,0,0,0
463965,treatment,0,0,0,0
542178,treatment,1,0,0,0
715493,control,0,0,0,0
712332,treatment,0,0,0,0
992237,control,0,0,0,0
698499,treatment,1,1,0,0
537033,treatment,1,1,0,1
498139,control,1,0,0,0
718322,treatment,1,1,0,0
651087,control,1,0,0,0
935511,control,1,1,0,0
354182,control,1,0,0,0
329462,control,0,0,0,0
874532,control,1,1,0,0
724235,control,0,0,0,0
567662,treatment,0,0,0,0
556413,treatment,1,1,0,0
711040,treatment,1,1,0,0
364373,control,1,0,0,0
397381,treatment,0,0,0,0
999730,treatment,1,1,0,0
139364,control,0,0,0,0
903398,treatment,0,0,0,0
988855,control,1,1,0,1
950421,treatment,0,0,0,0
790511,control,0,0,0,0
124548,control,0,0,0,0
464169,treatment,1,1,0,0
126068,control,1,1,0,0
877364,control,0,0,0,0
227982,treatment,0,0,0,0
736814,treatment,1,1,0,0
376031,treatment,1,1,1,0
538412,control,0,0,0,0
999059,control,0,0,0,0
827793,treatment,1,1,0,0
406422,control,1,1,0,0
625382,control,1,0,0,0
480839,treatment,1,1,0,0
694311,control,1,1,1,0
507530,control,0,0,0,0
937879,control,1,1,1,0
535304,control,0,0,0,0
246341,control,1,1,0,1
383699,control,0,0,0,0
774049,control,1,1,1,0
777348,control,1,1,0,0
190517,treatment,1,1,0,0
855318,treatment,0,0,0,0
186901,control,1,1,0,0
864931,treatment,1,1,0,0
552147,control,1,1,0,0
716454,control,0,0,0,0
849568,control,0,0,0,0
571378,treatment,0,0,0,0
963929,treatment,0,0,0,0
612349,treatment,1,1,0,0
893201,control,1,1,0,0
927073,control,0,0,0,0
659158,treatment,1,1,1,0
917780,control,1,1,0,0
628140,treatment,0,0,0,0
289211,treatment,1,1,0,0
557997,treatment,1,1,0,0
225826,treatment,0,0,0,0
290735,treatment,1,1,0,0
446968,treatment,0,0,0,0
494669,treatment,1,1,0,0
322062,control,1,1,0,0
587800,treatment,0,0,0,0
550946,control,1,0,0,0
226561,control,1,1,0,0
938018,control,1,1,0,0
131912,control,1,1,0,0
404284,treatment,1,0,0,0
788914,treatment,1,1,0,0
876851,control,1,1,0,0
309172,control,1,1,1,0
824115,treatment,0,0,0,0
115195,treatment,0,0,0,0
224718,treatment,1,1,0,0
762618,control,1,0,0,0
565451,treatment,1,0,0,0
527757,control,1,1,0,0
324369,control,0,0,0,0
904858,control,1,0,0,0
945400,control,1,1,0,0
811681,control,0,0,0,0
769866,treatment,1,1,0,0
549976,control,1,1,0,0
902391,control,1,1,0,0
251698,control,1,1,0,0
265465,control,1,1,0,0
592991,treatment,1,0,0,0
292168,control,1,1,0,0
904162,treatment,0,0,0,0
362157,control,1,0,0,0
912179,treatment,1,1,0,0
789954,treatment,1,0,0,0
914550,treatment,1,1,1,1
321592,treatment,0,0,0,0
391199,treatment,1,1,0,0
187427,control,1,0,0,0
333528,treatment,1,1,1,0
888993,treatment,1,1,0,0
242913,treatment,0,0,0,0
339960,control,0,0,0,0
396814,control,1,1,0,0
635638,treatment,1,1,1,0
141364,control,0,0,0,0
751508,control,0,0,0,0
941304,control,1,1,0,0
412154,treatment,1,0,0,0
638675,treatment,1,1,0,0
722282,control,1,1,0,0
536173,treatment,1,1,1,0
771952,control,1,0,0,0
409109,control,1,1,0,0
741166,control,1,1,0,0
468557,treatment,1,1,0,0
615698,treatment,0,0,0,0
691646,control,0,0,0,0
238813,treatment,0,0,0,0
952513,treatment,0,0,0,0
491800,control,1,1,0,0
822023,control,0,0,0,0
244427,treatment,1,1,0,0
755038,control,0,0,0,0
483308,treatment,0,0,0,0
808604,control,1,1,0,0
509846,treatment,1,1,0,0
684209,treatment,1,1,1,0
157808,treatment,1,1,1,0
270284,treatment,0,0,0,0
231691,treatment,0,0,0,0
855622,treatment,1,1,1,0
520827,control,1,1,0,1
336057,control,1,1,0,0
389135,treatment,1,1,0,1
961389,treatment,1,1,1,0
174084,control,0,0,0,0
528362,control,1,1,0,0
361727,treatment,1,1,0,1
414647,control,0,0,0,0
395796,control,0,0,0,0
876633,treatment,1,1,1,0
391316,treatment,1,1,1,1
372094,control,1,0,0,0
244103,control,0,0,0,0
961617,control,0,0,0,0
597863,control,0,0,0,0
182470,treatment,0,0,0,0
894823,treatment,1,1,0,1
191502,control,1,1,1,0
283966,control,1,0,0,0
260082,control,1,0,0,0
543811,treatment,1,1,0,0
311679,control,1,0,0,0
731060,treatment,1,1,0,0
572854,treatment,0,0,0,0
640725,treatment,1,0,0,0
689987,treatment,1,1,0,1
991534,control,1,1,0,0
506913,treatment,1,1,0,0
749291,control,1,0,0,0
905605,treatment,1,1,0,0
902629,control,1,1,1,0
850573,treatment,1,1,0,0
464965,control,1,1,0,0
850144,treatment,1,1,1,0
830341,control,0,0,0,0
568273,treatment,1,1,0,0
436857,control,0,0,0,0
963348,control,0,0,0,0
138127,treatment,1,0,0,0
148982,treatment,1,1,0,1
393369,control,1,1,0,0
754080,treatment,1,0,0,0
597172,treatment,0,0,0,0
117464,treatment,1,1,0,0
846130,control,0,0,0,0
465596,control,1,0,0,0
901201,treatment,0,0,0,0
462713,control,1,0,0,0
907457,treatment,0,0,0,0
487058,control,0,0,0,0
854512,control,0,0,0,0
501873,treatment,0,0,0,0
334037,treatment,1,1,0,1
828607,treatment,1,1,0,1
661655,control,1,1,0,0
688163,control,0,0,0,0
400573,control,1,1,0,0
781310,control,0,0,0,0
198193,treatment,1,1,0,0
572388,treatment,1,0,0,0
466559,control,1,1,0,0
653500,treatment,0,0,0,0
105515,control,1,1,1,0
159150,treatment,1,1,0,0
290542,control,1,1,0,0
786388,treatment,1,1,0,0
895042,control,1,0,0,0
376714,control,1,1,0,0
514132,control,1,1,1,0
237101,control,1,1,0,1
820742,control,0,0,0,0
646961,control,0,0,0,0
511813,control,1,0,0,0
936181,treatment,1,1,0,0
918742,control,0,0,0,0
343082,treatment,1,0,0,0
472546,control,0,0,0,0
883612,treatment,1,1,1,0
967892,treatment,1,1,0,0
210541,control,0,0,0,0
886347,treatment,1,1,0,0
302136,control,0,0,0,0
976989,treatment,1,1,0,0
416045,treatment,0,0,0,0
231118,control,1,1,0,0
195326,control,1,1,0,0
177656,control,1,0,0,0
126088,control,1,0,0,0
779634,treatment,0,0,0,0
590123,control,1,0,0,0
101286,treatment,0,0,0,0
787536,control,1,1,0,0
413997,control,1,0,0,0
536124,control,1,1,0,0
789070,control,0,0,0,0
536877,treatment,1,1,0,1
686710,control,1,0,0,0
802130,treatment,1,1,0,0
249746,control,1,1,0,0
259373,control,1,0,0,0
473590,treatment,1,1,0,0
990188,treatment,0,0,0,0
708867,control,0,0,0,0
379659,control,0,0,0,0
167904,treatment,1,1,0,0
221636,control,0,0,0,0
487779,control,1,1,0,1
556975,treatment,0,0,0,0
840824,treatment,1,1,0,0
436338,control,1,0,0,0
443443,control,0,0,0,0
366201,control,1,0,0,0
350610,control,1,0,0,0
376703,treatment,1,1,0,1
543503,treatment,1,1,0,0
633958,treatment,0,0,0,0
464831,control,1,1,0,0
498788,control,1,0,0,0
114493,treatment,1,1,0,0
198963,control,1,1,0,0
231257,treatment,0,0,0,0
478908,treatment,0,0,0,0
805943,treatment,1,0,0,0
997920,control,1,1,1,1
313738,control,0,0,0,0
951928,treatment,1,1,0,0
293562,treatment,1,1,0,1
